type	x	y	z	tag	br
DCP	481	2010	49	2	1
DCP	392	2010	43.5	2	1
DCP	384	1973	43.5	2	1
DCP	415	2044	43.5	2	1
DCP	424	2049	43.5	2	1
DCP	468	2058	43.5	2	1
DCP	590	2034	45	2	1
DCP	592	2063	45	2	1
DCP	619	2064	49	2	1
DCP	560	2091	49	2	1
DCP	479	2100	49	2	1
DCP	436	2103	49	2	1
DCP	615	2133.5	49	2	1
DCP	561	2136.5	49	2	1
DCP	583	2175.5	49	2	1
DCP	567	2209.5	49	2	1
DCP	584	2265.5	49	2	1
DCP	598	2318.5	49	2	1
DCP	540	2295.5	49	2	1
DCP	528	2319.5	49	2	1
DCP	492	2345.5	49	2	1
DCP	533	2254.5	49	2	1
DCP	463	2249.5	49	2	1
DCP	480	2186.5	46	2	1
DCP	436	2132.5	46	2	1
DCP	390	2137.5	46	2	1
DCP	408	2216.5	43	2	1
DCP	430	2327.5	43.5	2	1
DCP	396	2338.5	43.5	2	1
DCP	597	2364	52.5	2	1
DCP	550	2367	52.5	2	1
DCP	494	2370	52.5	2	1
DCP	402	2363	48.5	2	1
DCP	382	2383	48.5	2	1
DCP	421	2422	48.5	2	1
DCP	473	2443	48.5	2	1
DCP	514	2430	48.5	2	1
DCP	536	2422	48.5	2	1
DCP	540	2435	48.5	2	1
DCP	578	2430	50	2	1
DCP	618	2491	50	2	1
DCP	609	2487	50	2	1
DCP	519	2491	50	2	1
DCP	539	2532	50	2	1
DCP	560	2544	50	2	1
DCP	607	2560	50	2	1
DCP	489	2534	50	2	1
DCP	468	2501	50	2	1
DCP	449	2481	50	2	1
DCP	413	2529	50	2	1
DCP	479	2593	50	2	1
DCP	607	2622	50	2	1
DCP	574	2608	50	2	1
DCP	542	2596	50	2	1
DCP	518	2624	50	2	1
DCP	601	2667	50	2	1
DCP	622	2670	50	2	1
DCP	491	2673	50	2	1
DCP	484	2662	50	2	1
DCP	404	2642	46.5	2	1
DCP	398	2654	46.5	2	1
DCP	388	2705	46.5	2	1
DCP	425	2725	46.5	2	1
DCP	438	2768	46.5	2	1
DCP	440	2778	46.5	2	1
DCP	524	2783	46.5	2	1
DCP	533	2743	46.5	2	1
DCP	509	2722	46.5	2	1
DCP	553	2719	52	2	1
DCP	569	2761	52	2	1
DCP	596	2751	52	2	1
DCP	532	2847	61	2	1
DCP	615	2831	61	2	1
DCP	491	2830	61	2	1
DCP	382	2811	61	2	1
DCP	385	2826	61	2	1
DCP	443	2845	61	2	1
DCP	541	2911	67	2	1
DCP	562	2888	67	2	1
DCP	537	2967	67	2	1
DCP	508	2994	67	2	1
DCP	457	2997	67	2	1
DCP	456	2959	67	2	1
DCP	437	2951	67	2	1
DCP	568	3007	67	2	1
DCP	612	2986	67	2	1
DCP	619	2942	67	2	1
DCP	620	2898	67	2	1
DCP	578	3059	67.5	2	1
DCP	515	3059	67.5	2	1
DCP	457	3063	67.5	2	1
DCP	529	3090	67.5	2	1
DCP	582	3111	67.5	2	1
DCP	594	3169	67.5	2	1
DCP	501	3147	65	2	1
DCP	462	3086	65	2	1
DCP	417	3083	61	2	1
DCP	423	3124	61	2	1
DCP	394	3137	61	2	1
DCP	383	3192	61	2	1
DCP	430	3218	61	2	1
DCP	460	3183	61	2	1
DCP	528	3225	61	2	1
DCP	540	3277.5	63	2	1
DCP	557	3311.5	63	2	1
DCP	531	3316.5	63	2	1
DCP	456	3281.5	63.5	2	1
DCP	386	3266.5	57.5	2	1
DCP	465	3318.5	57.5	2	1
DCP	462	3350.5	57.5	2	1
DCP	399	3354.5	57.5	2	1
DCP	381	3390.5	57.5	2	1
DCP	465	3397.5	57.5	2	1
DCP	535	3385.5	71.5	2	1
DCP	595	3381.5	71.5	2	1
DCP	578	3351.5	71.5	2	1
DCP	553	3423.5	71.5	2	1
DCP	601	3473.5	71.5	2	1
DCP	486	3453.5	66.5	2	1
DCP	434	3460.5	66.5	2	1
DCP	382	3473.5	62	2	1
DCP	443	3488	62	2	1
DCP	412	3499	62	2	1
DCP	444	3540	62	2	1
DCP	503	3519	66	2	1
DCP	589	3494	66	2	1
DCP	609	3542	66	2	1
DCP	540	3563	66	2	1
DCP	520	3564	66	2	1
DCP	453	3607	66	2	1
DCP	411	3580	66	2	1
DCP	409	3604	66	2	1
DCP	380	3671	63	2	1
DCP	387	3702	63	2	1
DCP	433	3702	63	2	1
DCP	506	3711	66.5	2	1
DCP	561	3690	66.5	2	1
DCP	557	3679	66.5	2	1
DCP	519	3613	68.5	2	1
DCP	540	3622	68.5	2	1
DCP	611	3635	68.5	2	1
DCP	609	3680	68.5	2	1
DCP	591	3750	70	2	1
DCP	624	3806	73	2	1
DCP	617	3850	73	2	1
DCP	562	3809	73	2	1
DCP	472	3770	67	2	1
DCP	409	3800	64	2	1
DCP	378	3802	60.5	2	1
DCP	433	3844	60.5	2	1
DCP	462	3864	66	2	1
DCP	513	3842	66	2	1
DCP	515	3876	66	2	1
DCP	502	3920	72	2	1
DCP	419	3927	72	2	1
DCP	382	3895	66.5	2	1
DCP	395	3954	66.5	2	1
DCP	555	3923	71.5	2	1
DCP	619	3938	71.5	2	1
DCP	540	3993.5	72	2	1
DCP	480	3960.5	72	2	1
DCP	401	4019.5	68.5	2	1
DCP	424	4047.5	68.5	2	1
DCP	432	4061.5	69	2	1
DCP	479	4046.5	69	2	1
DCP	532	4069.5	73.5	2	1
DCP	534	4078.5	73.5	2	1
DCP	581	4015.5	73.5	2	1
DCP	619	4019.5	76	2	1
DCP	606	4045.5	76	2	1
DCP	552	4113.5	76	2	1
DCP	470	4118.5	69.5	2	1
DCP	508	4191.5	69.5	2	1
DCP	551	4205.5	69.5	2	1
DCP	558	4252.5	69.5	2	1
DCP	590	4259.5	64	2	1
DCP	535	4271.5	64	2	1
DCP	472	4235.5	64	2	1
DCP	406	4279.5	64	2	1
DCP	413	4316.5	64	2	1
DCP	413	4332.5	64	2	1
DCP	437	4393.5	64	2	1
DCP	486	4371.5	64	2	1
DCP	557	4345.5	64	2	1
DCP	571	4377.5	64	2	1
DCP	582	4368.5	64	2	1
DCP	619	4355.5	64	2	1
DCP	608	4411.5	64	2	1
DCP	459	4446	64	2	1
DCP	497	4450	64	2	1
DCP	526	4432	64	2	1
DCP	600	4478	64	2	1
DCP	536	4540	64	2	1
DCP	466	4544	64	2	1
DCP	391	4529	62	2	1
DCP	443	4597	62	2	1
DCP	458	4599	62	2	1
DCP	555	4615	63.5	2	1
DCP	602	4575	63.5	2	1
DCP	530	4666.5	2	2	1
DCP	494	4674.5	2	2	1
DCP	406	4676.5	-2.5	2	1
DCP	392	4685.5	-2.5	2	1
DCP	603	4681.5	-2.5	2	1
DCP	566	4733.5	3	2	1
DCP	558	4771.5	3	2	1
DCP	435	4786.5	3	2	1
DCP	399	4742.5	4	2	1
DCP	509	4813.5	4.5	2	1
DCP	520	4816.5	4.5	2	1
DCP	490	4797.5	4.5	2	1
DCP	609	4836.5	4.5	2	1
DCP	390	4808.5	4.5	2	1
DCP	389	4827.5	4.5	2	1
DCP	406	4901.5	4.5	2	1
DCP	476	4917.5	4.5	2	1
DCP	594	4914.5	4.5	2	1
DCP	537	4978.5	4.5	2	1
DCP	490	5009.5	4.5	2	1
DCP	394	5019.5	4.5	2	1
DCP	438	5042.5	4.5	2	1
DCP	484	5089.5	4.5	2	1
DCP	556	5054.5	4.5	2	1
DCP	589	5087.5	4.5	2	1
DCP	561	5149.5	4.5	2	1
DCP	526	5159.5	4.5	2	1
DCP	594	5199	5.5	2	1
DCP	581	5224	5.5	2	1
DCP	492	5202	4.5	2	1
DCP	443	5198	4.5	2	1
DCP	440	5216	4.5	2	1
DCP	393	5285	4	2	1
DCP	528	5299	4	2	1
DCP	534	5273	4	2	1
DCP	601	5289	4	2	1
DCP	578	5363	5	2	1
DCP	424	5341	5	2	1
DCP	458	5360	5	2	1
DCP	443	5397	5	2	1
DCP	496	5423	13	2	1
DCP	555	5437	13	2	1
DCP	423	5451	13	2	1
DCP	474	5502	13.5	2	1
DCP	417	5519	13.5	2	1
DCP	465	6250.5	14	2	1
DCP	539	6243.5	14	2	1
DCP	533	6216.5	14	2	1
DCP	469	6289.5	14	2	1
DCP	428	6325.5	14	2	1
DCP	537	6334.5	15	2	1
DCP	560	6310.5	15	2	1
DCP	582	6324.5	15	2	1
DCP	563	6401.5	18	2	1
DCP	571	6447.5	15	2	1
DCP	614	6487.5	15	2	1
DCP	588	6576.5	15	2	1
DCP	547	6575.5	15	2	1
DCP	531	6521.5	19.5	2	1
DCP	461	6560.5	19.5	2	1
DCP	443	6593.5	19.5	2	1
DCP	490	6478.5	19.5	2	1
DCP	441	6457.5	19.5	2	1
DCP	456	6404.5	19.5	2	1
DCP	379	6398.5	19.5	2	1
DCP	381	6497.5	29	2	1
DCP	394	6544.5	29	2	1
DCP	570	6633.5	23	2	1
DCP	488	6613.5	23	2	1
DCP	517	6658.5	19	2	1
DCP	439	6649.5	19	2	1
DCP	452	6704.5	19	2	1
DCP	446	6723.5	19	2	1
DCP	498	6720.5	19	2	1
DCP	584	6724.5	19	2	1
DCP	574	6776.5	24	2	1
DCP	601	6788.5	27.5	2	1
DCP	526	6834.5	27.5	2	1
DCP	465	6839.5	27.5	2	1
DCP	402	6819.5	27.5	2	1
DCP	460	6798.5	27.5	2	1
DCP	408	6758.5	27	2	1
DCP	377	6710.5	27	2	1
DCP	448	6870.5	27.5	2	1
DCP	514	6856.5	27.5	2	1
DCP	588	6855.5	27.5	2	1
DCP	556	6901.5	27.5	2	1
DCP	582	6971.5	27.5	2	1
DCP	603	7030.5	27.5	2	1
DCP	588	7052.5	27.5	2	1
DCP	554	6996.5	27.5	2	1
DCP	502	7028.5	27.5	2	1
DCP	453	7071.5	33.5	2	1
DCP	459	6984.5	33.5	2	1
DCP	466	6954.5	28.5	2	1
DCP	431	6964.5	28.5	2	1
DCP	396	6965.5	28.5	2	1
DCP	409	6944.5	28.5	2	1
DCP	486	7106.5	34.5	2	1
DCP	392	7074.5	34.5	2	1
DCP	392	7151.5	34.5	2	1
DCP	411	7167.5	34.5	2	1
DCP	416	7177.5	34.5	2	1
DCP	489	7198.5	34.5	2	1
DCP	548	7141.5	34.5	2	1
DCP	599	7150.5	30	2	1
DCP	522	7227.5	37.5	2	1
DCP	577	7269.5	37.5	2	1
DCP	581	7283.5	37.5	2	1
DCP	608	7290.5	37.5	2	1
DCP	475	7282.5	37.5	2	1
DCP	379	7359	45.5	2	1
DCP	399	7416	45.5	2	1
DCP	475	7426	49	2	1
DCP	490	7415	49	2	1
DCP	517	7423	49	2	1
DCP	538	7407	49	2	1
DCP	598	7401	49	2	1
DCP	617	7387	49	2	1
DCP	557	7482	49	2	1
DCP	447	7492	49	2	1
DCP	380	7500	49	2	1
DCP	458	7588	52	2	1
DCP	413	7546	50.5	2	1
DCP	470	7550	50.5	2	1
DCP	479	7523	50.5	2	1
DCP	602	7514	50.5	2	1
DCP	616	7533	50.5	2	1
DCP	515	7586	50.5	2	1
DCP	549	7609	50.5	2	1
DCP	610	7628	50.5	2	1
DCP	508	7654	51.5	2	1
DCP	446	7672	51.5	2	1
DCP	479	7809	59	2	1
DCP	462	7740	59	2	1
DCP	568	7745	59	2	1
DCP	551	7775	59	2	1
DCP	509	7802	59	2	1
DCP	438	7792	61.5	2	1
DCP	421	7828	61.5	2	1
DCP	528	7905	61.5	2	1
DCP	539	7896	61.5	2	1
DCP	557	7896	61.5	2	1
DCP	582	7902	61.5	2	1
DCP	435	7942	58.5	2	1
DCP	417	7940	58.5	2	1
DCP	386	7799	58.5	2	1
DCP	458	7974.5	57.5	2	1
DCP	507	8003.5	57.5	2	1
DCP	523	8044.5	57.5	2	1
DCP	598	7990.5	65	2	1
DCP	604	7954.5	65	2	1
DCP	573	8088.5	65	2	1
DCP	616	8170.5	65	2	1
DCP	565	8175.5	65	2	1
DCP	515	8138.5	65	2	1
DCP	479	8145.5	63	2	1
DCP	473	8103.5	63	2	1
DCP	424	8087.5	63	2	1
DCP	394	8087.5	63	2	1
DCP	443	8178.5	63	2	1
DCP	384	8176.5	63	2	1
DCP	484	8201.5	67	2	1
DCP	527	8252.5	67	2	1
DCP	549	8314.5	67	2	1
DCP	484	8311.5	70.5	2	1
DCP	409	8343.5	70.5	2	1
DCP	389	8378.5	70.5	2	1
DCP	397	8225.5	70	2	1
DCP	556	8365.5	72.5	2	1
DCP	600	8365.5	76	2	1
DCP	565	8468.5	79	2	1
DCP	541	8493.5	79	2	1
DCP	488	8443.5	78.5	2	1
DCP	448	8424.5	78.5	2	1
DCP	604	8426.5	81	2	1
DCP	429	8451.5	81	2	1
DCP	406	8454.5	81	2	1
DCP	412	8471.5	81	2	1
DCP	560	8536.5	84.5	2	1
DCP	600	8553.5	84.5	2	1
DCP	622	8504.5	84.5	2	1
DCP	447	8580.5	73.5	2	1
DCP	444	8669.5	73.5	2	1
DCP	396	8698.5	73.5	2	1
DCP	400	8726.5	73.5	2	1
DCP	388	8664.5	81.5	2	1
DCP	519	8714.5	81.5	2	1
DCP	605	8742.5	81.5	2	1
DCP	497	8752.5	71	2	1
DCP	490	8805.5	71	2	1
DCP	555	8918	89.5	2	1
DCP	574	8871	89.5	2	1
DCP	550	8831	89.5	2	1
DCP	413	8938	89.5	2	1
DCP	499	8944	89.5	2	1
DCP	396	8965	94.5	2	1
